Vrus taxid	Virus name	Virus refseq 	Host tax id	pmid	Evidence
379329	Stx2-converting phage 86	NC_008464.1	1125641	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1125641	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1125641	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116067	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116067	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116067	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116067	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116067	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116067	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116067	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116067	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116068	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116068	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116068	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116068	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116068	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116068	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116068	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116068	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116069	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116069	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116069	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116069	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116069	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116069	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116069	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116069	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116070	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116070	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116070	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116070	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116070	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116070	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116070	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116070	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116071	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116071	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116071	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116071	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116071	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116071	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116071	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116071	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1125647	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1125647	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1125647	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1125647	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1125647	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1125647	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1125647	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1125647	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116079	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116079	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116079	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116079	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116079	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116079	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116079	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116079	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116073	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116073	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116073	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116073	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116073	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116073	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116073	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116073	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116074	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116074	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116074	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116074	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116074	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116074	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116074	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116074	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116075	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116075	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116075	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116075	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116075	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116075	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116075	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116075	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116076	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116076	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116076	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116076	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116076	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116076	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116076	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116076	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1125643	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1125643	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1125643	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1125643	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1125643	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1125643	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1125643	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1125643	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116077	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116077	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116077	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116077	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116077	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116077	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116077	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116077	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116078	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116078	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116078	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116078	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116078	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116078	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116078	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116078	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116163	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116163	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116163	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116163	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116163	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116163	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116163	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116163	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116171	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116171	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116171	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116171	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116171	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116171	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116171	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116171	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116172	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116172	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116172	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116172	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116172	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116172	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116172	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116172	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116173	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116173	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116173	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116173	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116173	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116173	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116173	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116173	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116174	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116174	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116174	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116174	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116174	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116174	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116174	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116174	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116175	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116175	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116175	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116175	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116175	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116175	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116175	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116175	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116176	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116176	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116176	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116176	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116176	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116176	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116176	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116176	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116164	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116164	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116164	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116164	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116164	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116164	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116164	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116164	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116165	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116165	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116165	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116165	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116165	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116165	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116165	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116165	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116166	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116166	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116166	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116166	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116166	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116166	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116166	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116166	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116167	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116167	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116167	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116167	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116167	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116167	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116167	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116167	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116168	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116168	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116168	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116168	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116168	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116168	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116168	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116168	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116169	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116169	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116169	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116169	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116169	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116169	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116169	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116169	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116170	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116170	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116170	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116170	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116170	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116170	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116170	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116170	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116177	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116177	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116177	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116177	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116177	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116177	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116177	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116177	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116186	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116186	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116186	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116186	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116186	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116186	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116186	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116186	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116187	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116187	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116187	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116187	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116187	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116187	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116187	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116187	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116188	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116188	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116188	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116188	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116188	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116188	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116188	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116188	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116189	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116189	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116189	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116189	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116189	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116189	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116189	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116189	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116190	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116190	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116190	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116190	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116190	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116190	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116190	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116190	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116191	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116191	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116191	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116191	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116191	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116191	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116191	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116191	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116178	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116178	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116178	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116178	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116178	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116178	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116178	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116178	27533034	tRNAs
10730	Enterobacteria phage 933W	NC_000924.1	1116179	27533034	tRNAs
1124655	Escherichia phage TL-2011c	NC_019442.1	1116179	27533034	tRNAs
1150869	Escherichia phage P13374	NC_018846.1	1116179	27533034	tRNAs
180816	Stx2 converting phage I	NC_003525.1	1116179	27533034	tRNAs
194949	Escherichia phage Stx2 II	NC_004914.2	1116179	27533034	tRNAs
379329	Stx2-converting phage 86	NC_008464.1	1116179	27533034	tRNAs
489779	Enterobacteria phage Min27	NC_010237.1	1116179	27533034	tRNAs
97081	Enterobacteria phage VT2-Sakai	NC_000902.1	1116179	27533034	tRNAs
